name,author,rating,total_review,type,current_price,first_price,book_url,asin
"Microsoft Office 365 for Beginners: The Ultimate Guide to Using Office Like a Pro (Includes Excel, Word, PowerPoint, OneNote, Access, Outlook, SharePoint, Publisher, Teams, and OneDrive)",Eric Walker,5.0,669,Paperback,24.95,24.95,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0878066MQG0MAATZ1JJ&qualifier=1675411670&id=4617796321111073&widgetName=sp_atf_next&url=%2FMicrosoft-Office-365-Beginners-PowerPoint%2Fdp%2FB0BRZ4GBMX%2Fref%3Dsr_1_99_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411670%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-99-spons%26psc%3D1,B0BRZ4GBMX
"SQL QuickStart Guide: The Simplified Beginner's Guide to Managing, Analyzing, and Manipulating Data With SQL",Walter Shields,4.6,1377,Paperback,22.49,24.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A033089710N1H97AT5DFJ&qualifier=1675411670&id=4617796321111073&widgetName=sp_atf_next&url=%2FSQL-QuickStart-Guide-Simplified-Manipulating%2Fdp%2F1945051752%2Fref%3Dsr_1_100_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411670%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-100-spons%26psc%3D1,1945051752
"Learning SQL: The Complete and Comprehensive Introduction to Creating, Managing and Analyzing Databases and Manipulating The Data Using SQL for Beginners",Chad  Knowles,4.9,153,Kindle,0.00,0.00,https://www.amazon.com//Learning-SQL-Comprehensive-Introduction-Manipulating-ebook/dp/B0BK6Q1Y26/ref=sr_1_101?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-101,B0BK6Q1Y26
SQL Antipatterns: Avoiding the Pitfalls of Database Programming (Pragmatic Programmers),Bill Karwin,4.5,155,Paperback,17.89,34.95,https://www.amazon.com//SQL-Antipatterns-Programming-Pragmatic-Programmers/dp/1934356557/ref=sr_1_102?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-102,1934356557
SQL Pocket Guide: A Guide to SQL Usage,Jonathan Gennick,4.6,290,Paperback,18.00,19.99,https://www.amazon.com//SQL-Pocket-Guide-Usage/dp/1449394094/ref=sr_1_103?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-103,1449394094
"SQL: A Beginner's Guide, Fourth Edition",Andy Oppel,4.3,17,Paperback,28.36,44.00,https://www.amazon.com//SQL-Beginners-Fourth-Andy-Oppel/dp/0071842594/ref=sr_1_104?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-104,0071842594
IBM DB2 SQL for Beginners: Practical Tutorial by Examples,Djoni Darmawikarta,4.0,17,Paperback,7.99,7.99,https://www.amazon.com//IBM-DB2-SQL-Beginners-Practical/dp/1500719692/ref=sr_1_105?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-105,1500719692
Oracle Database 12c SQL,Jason Price,4.5,63,Paperback,42.31,66.00,https://www.amazon.com//Oracle-Database-12c-Jason-Price/dp/0071799354/ref=sr_1_106?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-106,0071799354
Microsoft® SQL Server® 2008 MDX Step by Step,Part of: Step by Step Developer (25 books),3.8,28,Paperback,,,https://www.amazon.com//Microsoft%C2%AE-Server%C2%AE-2008-Step-Developer/dp/0735626189/ref=sr_1_107?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-107,0735626189
Creating SQL Queries Using SQLite Made Easy (SQL Series),Part of: SQL Series (5 books),5.0,3,Paperback,29.95,29.95,https://www.amazon.com//Creating-Queries-Using-SQLite-Made/dp/1935208462/ref=sr_1_108?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-108,1935208462
The Essential PROC SQL Handbook for SAS Users,Katherine Prairie,4.4,9,Paperback,90.97,110.95,https://www.amazon.com//Essential-PROC-SQL-Handbook-Users/dp/1590475712/ref=sr_1_109?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-109,1590475712
Securing SQL Server: DBAs Defending the Database,Peter A. Carter,4.6,8,Paperback,28.51,59.99,https://www.amazon.com//Securing-SQL-Server-Defending-Database/dp/1484241606/ref=sr_1_110?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-110,1484241606
T-SQL Fundamentals (Developer Reference),Itzik Ben-Gan,,0,Paperback,49.99,49.99,https://www.amazon.com//T-SQL-Fundamentals-Developer-Reference-Ben-Gan/dp/0138102104/ref=sr_1_111?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-111,0138102104
SQL: Elite Level SQL From The Ground Up (DIY SQL Book 4),Keith Dvorjak,,0,Kindle,0.00,0.00,https://www.amazon.com//SQL-Elite-Level-Ground-Book-ebook/dp/B07HVVJ64W/ref=sr_1_112?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-112,B07HVVJ64W
Python Programming for Beginners: 2 Books in 1 - The Ultimate Step-by-Step Guide To Learn Python Programming Quickly with Practical Exercises,Part of: Computer Programming (28 books),4.7,199,Paperback,21.99,21.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0169332PEP6HAD33SM2&qualifier=1675411670&id=4617796321111073&widgetName=sp_mtf&url=%2FPython-Programming-Beginners-Step-Step%2Fdp%2FB0B7QPFY8K%2Fref%3Dsr_1_113_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411670%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-113-spons%26psc%3D1,B0B7QPFY8K
Python for Beginners: The Biggest Python Programming Crash Course for Beginners | Learn Python Coding Like a PRO in 7 Days! + Hands-On Workbook,PROGRAMMING LANGUAGES ACADEMY,4.4,293,Paperback,19.95,19.95,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A03959322M6J10QXWM1UL&qualifier=1675411670&id=4617796321111073&widgetName=sp_mtf&url=%2FPython-Beginners-Books-Programming-Workbook%2Fdp%2F1654414018%2Fref%3Dsr_1_114_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411670%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-114-spons%26psc%3D1,1654414018
Excel: The most updated bible to master Microsoft Excel from scratch in less than 7 minutes a day | Discover all the features & formulas with step-by-step tutorials,Leonard J. Ledger,4.3,1383,Paperback,18.77,19.97,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A02966671HIW0U1WCSPCQ&qualifier=1675411670&id=4617796321111073&widgetName=sp_mtf&url=%2FExcel-2022-Microsoft-step-step%2Fdp%2FB09X4YHJLW%2Fref%3Dsr_1_115_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411670%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-115-spons%26psc%3D1,B09X4YHJLW
"The Microsoft Office 365 Bible: The Most Updated and Complete Guide to Excel, Word, PowerPoint, Outlook, OneNote, OneDrive, Teams, Access, and Publisher from Beginners to Advanced",James Holler,5.0,699,Paperback,24.35,27.97,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0093338210FC9ZM95F8G&qualifier=1675411670&id=4617796321111073&widgetName=sp_mtf&url=%2FMicrosoft-Office-365-Bible-PowerPoint%2Fdp%2FB0BPGMWG6L%2Fref%3Dsr_1_116_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411670%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-116-spons%26psc%3D1,B0BPGMWG6L
"Querying SQL Server: Run T-SQL operations, data extraction, data manipulation, and custom queries to deliver simplified analytics (English Edition)",Adam Aspin,5.0,3,Paperback,34.95,34.95,https://www.amazon.com//Querying-SQL-Server-operations-manipulation/dp/9355512376/ref=sr_1_117?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-117,9355512376
Handbook of Computer Programming with Python,Dimitrios Xanthidis,,0,Hardcover,120.00,120.00,https://www.amazon.com//Handbook-Computer-Programming-Dimitrios-Xanthidis/dp/0367687771/ref=sr_1_118?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-118,0367687771
SQL Bible,Alex Kriegel,4.5,44,Paperback,54.45,60.00,https://www.amazon.com//SQL-Bible-Alex-Kriegel/dp/0470229063/ref=sr_1_119?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-119,0470229063
Joe Celko's SQL for Smarties: Advanced SQL Programming (The Morgan Kaufmann Series in Data Management Systems),Joe Celko,4.2,28,Paperback,48.71,64.95,https://www.amazon.com//Joe-Celkos-SQL-Smarties-Programming/dp/0128007613/ref=sr_1_120?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-120,0128007613
The Modern Data Warehouse in Azure: Building with Speed and Agility on Microsoft’s Cloud Platform,Matt How,4.3,39,Paperback,26.42,54.99,https://www.amazon.com//Modern-Data-Warehouse-Azure-Microsofts/dp/1484258223/ref=sr_1_121?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-121,1484258223
"MySQL Pocket Reference: SQL Statements, Functions and Utilities and more (Pocket Reference (O'Reilly))",George Reese,4.4,50,Paperback,9.99,14.99,https://www.amazon.com//MySQL-Pocket-Reference-Statements-Functions/dp/0596514263/ref=sr_1_122?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-122,0596514263
Expert T-SQL Window Functions in SQL Server 2019: The Hidden Secret to Fast Analytic and Reporting Queries,Kathi Kellenberger,4.6,18,Kindle,12.00,29.99,https://www.amazon.com//Expert-T-SQL-Window-Functions-Server-ebook/dp/B07ZL6F1NB/ref=sr_1_123?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-123,B07ZL6F1NB
Sams Teach Yourself SQL in 10 Minutes,Part of: Sams Teach Yourself (142 books),4.4,228,Paperback,24.94,24.94,https://www.amazon.com//Sams-Teach-Yourself-SQL-Minutes/dp/0672325675/ref=sr_1_124?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-124,0672325675
Introductory SQL Quick Reference Training Card - Laminated Tutorial Guide Cheat Sheet (Instructions and Tips),TeachUcomp Inc,4.4,31,Pamphlet,5.95,5.95,https://www.amazon.com//Introductory-Quick-Reference-Training-Card/dp/1941854737/ref=sr_1_125?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-125,1941854737
SQL Performance Explained Everything Developers Need to Know about SQL Performance,Markus Winand,4.7,97,Paperback,39.99,39.99,https://www.amazon.com//Performance-Explained-Everything-Developers-about/dp/3950307826/ref=sr_1_126?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-126,3950307826
Azure SQL Revealed: A Guide to the Cloud for SQL Server Professionals,Bob Ward,4.4,45,Paperback,26.99,37.99,https://www.amazon.com//Azure-SQL-Revealed-Server-Professionals/dp/1484259300/ref=sr_1_127?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-127,1484259300
A Guide to SQL,Philip J. Pratt,4.1,191,Paperback,25.82,99.95,https://www.amazon.com//Guide-SQL-Philip-J-Pratt/dp/111152727X/ref=sr_1_128?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-128,111152727X
"Microsoft Office 365: 11-In-1: The Definitive Illustrated Microsoft Office Guide. Master the Secrets of Word, Excel, Outlook, PowerPoint, Access, Teams, OneNote and OneDrive in Less Than 7 Days",Damon J. Burns,5.0,326,Paperback,19.99,19.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A04559671DGHJEA2HYCFF&qualifier=1675411670&id=4617796321111073&widgetName=sp_mtf&url=%2FMicrosoft-Office-365-11-Illustrated%2Fdp%2FB0BP41763H%2Fref%3Dsr_1_129_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411670%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-129-spons%26psc%3D1,B0BP41763H
Learn PostgreSQL: Build and manage high-performance database solutions using PostgreSQL 12 and 13,Luca Ferrari,4.4,33,Paperback,44.99,44.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0442343JQ0HZWIZGIWJ&qualifier=1675411670&id=4617796321111073&widgetName=sp_mtf&url=%2FLearn-PostgreSQL-high-performance-database-solutions%2Fdp%2F183898528X%2Fref%3Dsr_1_130_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411670%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-130-spons%26psc%3D1,183898528X
SQL [6 BOOKS in 1]: The Ultimate Beginner to Advanced Guide to Master SQL Quickly with Step-by-Step Practical Examples | Includes Interview Questions & Answers,Liam DeSantis,4.9,154,Paperback,21.99,21.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A086349413ABNTIF999YH&qualifier=1675411670&id=4617796321111073&widgetName=sp_mtf&url=%2FSQL-BOOKS-Step-Step-Practical%2Fdp%2FB0BRQDYFL7%2Fref%3Dsr_1_131_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411670%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-131-spons%26psc%3D1,B0BRQDYFL7
Learn SQL Database Programming: Query and manipulate databases from popular relational database servers using SQL,Josephine Bush,4.4,26,Paperback,39.99,41.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A091047228MHGH20P0RHP&qualifier=1675411670&id=4617796321111073&widgetName=sp_mtf&url=%2FLearn-SQL-Database-Programming-manipulate%2Fdp%2F1838984763%2Fref%3Dsr_1_132_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411670%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-132-spons%26psc%3D1,1838984763
Transact-SQL Cookbook: Help for Database Programmers,Jonathan Gennick,4.0,20,Kindle,27.99,39.99,https://www.amazon.com//Transact-SQL-Cookbook-Help-Database-Programmers-ebook/dp/B0028N4WCO/ref=sr_1_133?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-133,B0028N4WCO
"Designing Data-Intensive Applications: The Big Ideas Behind Reliable, Scalable, and Maintainable Systems",Martin Kleppmann,4.8,3555,Paperback,23.37,59.99,https://www.amazon.com//Designing-Data-Intensive-Applications-Reliable-Maintainable/dp/1449373321/ref=sr_1_134?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-134,1449373321
Expert Data Modeling with Power BI: Get the best out of Power BI by building optimized data models for reporting and business needs,Soheil Bakhshi,4.8,53,Paperback,46.53,59.99,https://www.amazon.com//Expert-Data-Modeling-Power-optimized/dp/1800205694/ref=sr_1_135?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-135,1800205694
"RPG & SQL: Style and productivity: Guide to coding style, practices and productivity tools for the IBM i platform",Massimo Duca,4.5,27,Paperback,11.49,11.49,https://www.amazon.com//RPG-SQL-productivity-practices-platform/dp/1795263970/ref=sr_1_136?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-136,1795263970
Excel: Pivot Tables & Charts (Quick Study Computer),Inc. BarCharts,4.6,1571,Pamphlet,5.95,5.95,https://www.amazon.com//Excel-Pivot-Tables-Charts-Computer/dp/1423216431/ref=sr_1_137?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-137,1423216431
"Excel: The Complete Illustrative Guide for Beginners to Learning any Fundamental, Formula, Function and Chart in Less than 5 Minutes with Simple and Real-Life Examples",Nigel Tillery,4.5,733,Kindle,0.00,0.00,https://www.amazon.com//Excel-2021-Illustrative-Beginners-Fundamental-ebook/dp/B098BNDH82/ref=sr_1_138?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-138,B098BNDH82
SQL: Build Complex SQL Queries,Book 2 of 3: SQL,3.5,3,Audible Audiobook,0.00,13.00,https://www.amazon.com//SQL-Build-Complex-Queries/dp/B09HFQXRH3/ref=sr_1_139?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-139,B09HFQXRH3
"SQL Server 2022 Revealed: A Hybrid Data Platform Powered by Security, Performance, and Availability",Bob Ward,5.0,1,Paperback,41.84,44.99,https://www.amazon.com//SQL-Server-2022-Revealed-Availability/dp/1484288939/ref=sr_1_140?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-140,1484288939
Oracle 12c: SQL,Joan Casteel,4.3,201,Paperback,69.36,108.49,https://www.amazon.com//Oracle-12c-SQL-Joan-Casteel/dp/1305251032/ref=sr_1_141?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-141,1305251032
Professional Microsoft SQL Server 2016 Reporting Services and Mobile Reports (Wrox Professional Guides),Paul Turley,4.3,38,Paperback,40.50,55.00,https://www.amazon.com//Professional-Microsoft-Reporting-Services-Reports/dp/1119258359/ref=sr_1_142?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-142,1119258359
"Murach's Oracle SQL and PL/SQL for Developers, 2nd Edition",Joel Murach,4.6,127,Paperback,54.49,54.49,https://www.amazon.com//Murachs-Oracle-SQL-Developers-2nd/dp/1890774804/ref=sr_1_143?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-143,1890774804
"SQL in 10 Minutes, Sams Teach Yourself",Part of: Sams Teach Yourself (142 books),4.6,987,Paperback,,,https://www.amazon.com//SQL-Minutes-Sams-Teach-Yourself/dp/0672336073/ref=sr_1_144?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-144,0672336073
Pro SQL Server Relational Database Design and Implementation: Best Practices for Scalability and Performance,Louis Davidson,4.8,6,Paperback,69.99,69.99,https://www.amazon.com//Server-Relational-Database-Design-Implementation/dp/1484264967/ref=sr_1_145?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-145,1484264967
SQL: 2 Books in 1: Beginners and Intermediate Guide in SQL Programming,Zach Webber,3.2,12,Audible Audiobook,0.00,6.04,https://www.amazon.com//SQL-2-Books-in-1-Zach-Webber-audiobook/dp/B07JQX2K28/ref=sr_1_146?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-146,B07JQX2K28
Database Design for Mere Mortals: 25th Anniversary Edition,Michael J Hernandez,4.7,60,Paperback,21.76,43.49,https://www.amazon.com//Database-Design-Mere-Mortals-Anniversary/dp/0136788041/ref=sr_1_147?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-147,0136788041
SQL Server Query Tuning and Optimization: Optimize Microsoft SQL Server 2022 queries and applications,Benjamin Nevarez,4.6,20,Paperback,49.99,49.99,https://www.amazon.com//SQL-Server-Query-Tuning-Optimization/dp/1803242620/ref=sr_1_148?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-148,1803242620
"Starting a Business QuickStart Guide: The Simplified Beginner’s Guide to Launching a Successful Small Business, Turning Your Vision into Reality, and ... Dream (QuickStart Guides™ - Business)",Part of: QuickStart Guides™ - Business (9 books),4.5,3270,Paperback,22.49,24.99,https://www.amazon.com//Starting-Business-QuickStart-Guide-Entrepreneurial/dp/1945051825/ref=sr_1_149?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-149,1945051825
SQL: From Beginner to Intermediate: The Latest Guide to Mastering SQL (2020 Edition),Johnny Page,4.4,3,Audible Audiobook,0.00,13.00,https://www.amazon.com//SQL-Beginner-Intermediate-Latest-Mastering/dp/B0834NF6CQ/ref=sr_1_150?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-150,B0834NF6CQ
"Mastering Microsoft Power BI: Expert techniques to create interactive insights for effective data analytics and business intelligence, 2nd Edition",Greg Deckler,4.7,49,Paperback,44.99,49.99,https://www.amazon.com//Mastering-Microsoft-Power-interactive-intelligence/dp/1801811482/ref=sr_1_151?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-151,1801811482
"Dynamic SQL: Applications, Performance, and Security in Microsoft SQL Server",Edward Pollack,4.6,8,Paperback,46.77,49.99,https://www.amazon.com//Dynamic-SQL-Applications-Performance-Microsoft/dp/148424317X/ref=sr_1_152?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-152,148424317X
Pro Encryption in SQL Server 2022: Provide the Highest Level of Protection for Your Data,Matthew McGiffen,,0,Paperback,54.99,54.99,https://www.amazon.com//Pro-Encryption-SQL-Server-2022/dp/1484286634/ref=sr_1_153?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-153,1484286634
Excel: The most updated bible to master Microsoft Excel from scratch in less than 7 minutes a day | Discover all the features & formulas with step-by-step tutorials,Leonard J.  Ledger,4.3,1383,Kindle,0.00,0.00,https://www.amazon.com//Excel-2022-Microsoft-step-step-ebook/dp/B09X5Z5SS5/ref=sr_1_154?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-154,B09X5Z5SS5
"Computer Programming Crash Course: 7 Books in 1: Coding Languages for Beginners: C++, C#, SQL, Python, Data Science for Python, Raspberry Pi and Arduino. Teach Yourself to Code. Learn Faster.",Julian James McKinnon,4.5,134,Audible Audiobook,0.00,26.05,https://www.amazon.com//Computer-Programming-Crash-Course-Languages/dp/B08NTY8Y4P/ref=sr_1_155?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-155,B08NTY8Y4P
MCSA SQL 2016 Database Administration Exam Ref 2-pack: Exam Refs 70-764 and 70-765,Victor Isakov,4.7,103,Paperback,49.90,64.99,https://www.amazon.com//MCSA-2016-Database-Administration-2-pack/dp/067233805X/ref=sr_1_156?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411670&sprefix=sql+b%2Caps%2C498&sr=8-156,067233805X
"SQL: 3 books 1 - The Ultimate Beginner, Intermediate & Expert Guides To Master SQL Programming Quickly with Practical Exercises",Mark Reed,4.5,284,Paperback,24.69,25.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A1024232A6BCWAIDU40C&qualifier=1675411683&id=1548253691297089&widgetName=sp_atf_next&url=%2FSQL-Intermediate-Programming-Practical-Exercises%2Fdp%2FB0B5MM3RMK%2Fref%3Dsr_1_145_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411683%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-145-spons%26psc%3D1,B0B5MM3RMK
Python Programming and SQL: 5 books in 1 - The #1 Coding Course from Beginner to Advanced. Learn it Well & Fast (2023),Part of: Computer Programming (28 books),5.0,123,Paperback,36.99,36.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0903029O1FVHGNGEA84&qualifier=1675411683&id=1548253691297089&widgetName=sp_atf_next&url=%2FPython-Programming-SQL-Beginner-Advanced%2Fdp%2FB0BRYWKKVJ%2Fref%3Dsr_1_146_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411683%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-146-spons%26psc%3D1,B0BRYWKKVJ
"Microsoft Office 365 for Beginners: The Ultimate Guide to Using Office Like a Pro (Includes Excel, Word, PowerPoint, OneNote, Access, Outlook, SharePoint, Publisher, Teams, and OneDrive)",Eric Walker,5.0,669,Paperback,24.95,24.95,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0878066MQG0MAATZ1JJ&qualifier=1675411683&id=1548253691297089&widgetName=sp_atf_next&url=%2FMicrosoft-Office-365-Beginners-PowerPoint%2Fdp%2FB0BRZ4GBMX%2Fref%3Dsr_1_147_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411683%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-147-spons%26psc%3D1,B0BRZ4GBMX
